name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.jdt.core.compiler.CharOperation,0,0.1437,1.541647,0,0,0.526066,0.205024,42.77,0,13.411454,0,0,9.14,3,0,68,0,0,3.885661,0,0,9.14,1,1193,0,67,1,268,0,0,2203,0,72,0.202608,0,0.297435,1.01,17.33,269,9.2,3,0,9.14,0,42.78,0.499113,0,0.012789,0,0.196595,0,67,1.519692,18.54,0.023145,0.203175
org.eclipse.jdt.core.compiler.CompilationParticipant,0,0.044343,0.044152,1.02,1.02,0.034767,0.081096,3.04,0,6.355236,0.013148,0,3.06,2,0,9,0,0,1.667682,0,0,3.06,3,23,0,8,1,4,0,0,28,0,9,0.078971,0.013525,0.065827,1.01,3.27,7,3.06,2,0,3.06,0,3.05,0.147367,0,0.013788,0,0.077293,0,8,0.043601,3.16,0,0.078998
org.eclipse.jdt.core.compiler.CompilationProgress,0,0,0,0,0,0.036413,0,0,0,0.557075,0,0,0,0,0,6,0,0,0.28607,0,0,0,0,7,0,5,1,3,0,0,10,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0.079582,0,0,0,0,0,5,0,0,0.001381,0
org.eclipse.jdt.core.compiler.IProblem,0,0,0.223675,31.8,31.8,0.090254,0,11.49,0,22.411517,0.714692,0,0,547,0,12,0,0,7.006007,0,0,0,1,561,0,12,0,45,0,0,66,0,12,0,0.734997,0.626963,0,0,46,0,547,0,0,0,11.49,1.025978,0,0,0,0,0,12,0.221826,31.8,0.317013,0
org.eclipse.jdt.core.compiler.IScanner,0,0,0.011814,0,0,0.007313,0,1.01,0,4.076289,0,0,0,0,0,12,0,0,2.16514,0,0,0,1,14,0,12,0,5,0,0,66,0,12,0,0,0,0,0,6,0,0,0,0,0,1.01,0.562687,0,0,0,0,0,12,0.012031,0,0.316807,0
org.eclipse.jdt.core.compiler.ITerminalSymbols,0,0,0.019245,1.02,1.02,0.006075,0,2.02,0,3.626335,0.010883,0,0,114,0,0,0,0,2.026086,0,0,0,0,116,0,0,0,5,0,0,0,0,0,0,0.010971,0.009334,0,0,5,0,114,0,0,0,2.02,0.547022,0,0,0,0,0,0,0.022324,1.02,0.316807,0
org.eclipse.jdt.core.compiler.InvalidInputException,0,0,0.365778,0,0,0.005473,0,11.14,0,3.904388,0,0,0,0,0,2,0,0,2.105519,0,0,0,0,9,0,0,3,36,0,0,0,0,4,0,0,0,0,0,36,0,1,1,0,0,11.14,0.554557,0,0,0,0,0,0,0.362629,0,0.316807,0
org.eclipse.jdt.core.compiler.ReconcileContext,0,0,0,0,0,0.022905,0.014406,0,0,4.064616,0,0,1.02,0,0,9,0,0,2.193903,0,0,1.02,17,47,0,8,1,2,0,0,0,0,24,0.014206,0,0.030478,3.08,0,18,2.12,2,2,1.02,0,3.08,0.572396,0,0.059407,0,0.03663,0,8,0.054243,2.05,0.316807,0.014342
org.eclipse.jdt.core.compiler.batch.BatchCompiler,0,0,0,0,0,0.037927,0,0,0,1.460086,0,0,0,0,0,3,0,0,0.864335,0,0,0,2,10,0,2,1,0,0,0,1,0,5,0,0,0.140245,0,0,2,0,0,0,0,0,0,0.268429,0,0,0,0,0,2,0,1.02,0.027274,0
org.eclipse.jdt.core.dom.AST,0,0.216757,0.203566,0,2.03,0.094208,0.268584,8.16,0.028201,11.72362,0,0,4.07,2,0,133,0,1.01,4.404122,0,0,4.07,109,902,0,130,1,117,0,0,8079,0,303,0.264943,0.039601,0.283379,1.02,12.68,134,8.17,17,10,3.05,0,9.17,0.863019,0,0.010877,0,0.466909,0,104,0.224959,8.91,0.318423,0.265809
org.eclipse.jdt.core.dom.ASTConverter,5,0,0,0,1.01,0.324731,0.011391,0,0,23.069865,0,0,3.03,0,0,158,0,0,7.297338,0,0,3.03,215,4704,0,157,1,3,0,0,0,0,517,0.049431,0.011411,0.918688,8.12,0,217,12.28,12,1,1.01,0,8.12,1.104544,0,0.140594,0,0.178388,0,84,0.135912,39.66,0.354544,0.049394
org.eclipse.jdt.core.dom.ASTMatcher,1,0,0,0,0,0.005474,0,0,0,3.976258,0,0,0,0,0,89,0,0,0.948639,0,0,0,92,930,0,87,1,84,0,0,3741,0,279,0,0,0.020291,0,0,92,2.02,1,1,0,0,0,0.062598,0,0,0,0.021125,0,86,0,2.09,0,0
org.eclipse.jdt.core.dom.ASTNode,1,0.022094,0.383248,1.01,1.01,0.010269,0.024166,14.38,0,6.947403,0.014723,0,1.01,87,19,61,0,0,2.990261,0,0,1.01,91,707,0,60,1,145,0,0,1504,0,133,0.025241,0.014376,0.023643,0,1.59,147,1.02,102,7,1.01,0,14.38,0.663621,0,0,0,0.025485,0,26,0.374954,2.04,0.316836,0.025269
org.eclipse.jdt.core.dom.ASTParser,5,0.064527,0.090074,0,3.03,0.108401,0.077601,6.1,0.066113,14.168938,0,0,4.04,4,0,24,0,3.03,4.710546,0,0,4.04,58,436,0,23,1,9,0,0,131,0,103,0.076892,0.0671,0.315591,6.12,5.74,66,11.24,19,15,4.04,0,11.22,0.769297,0,0.091885,0,0.359713,0,18,0.161603,15.1,0.316838,0.07672
org.eclipse.jdt.core.dom.ASTRecoveryPropagator,4,0.118358,0,0,1.12,0.05509,0.16252,0,0.012129,4.851949,0,1.03,4.11,0,0,14,0.015265,1.11,2.522699,0,0,4.11,59,372,0,13,3,2,0,0,32,0,52,0.164192,0.014427,0.143411,5.56,4.33,61,4.42,13,12,4.07,0,5.56,0.644422,4.08,0.183208,0.169418,0.157704,161,7,0.179372,7.13,0.316836,0.164072
org.eclipse.jdt.core.dom.ASTRequestor,0,0,0,0,0,0.000532,0,0,0,1.49535,0,0,0,0,0,4,0,0,0.335552,0,0,0,4,20,0,3,1,2,0,0,3,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0.017355,0,0,0,0,0,3,0,0,0,0
org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator,1,0.01153,0,0,0,0.004328,0.014406,0,0,3.22407,0,0,1.03,0,0,11,0,0,0.750031,0,0,1.03,13,87,0,10,2,2,0,0,45,0,19,0.014206,0,0.019319,2.04,1.24,15,1.03,1,1,1.03,0,2.04,0.044215,1.03,0.030161,0.014591,0.012588,159,9,0.025513,2.2,0,0.014342
org.eclipse.jdt.core.dom.ASTVisitor,0,0,0.106948,0,0,0.008159,0,6.1,0,3.429517,0,0,0,0,6,170,0,0,0.825899,5.07,0,0,84,428,0,168,1,97,0.010797,0,14028,0,170,0,0,0,0,0,97,0,1,1,0,0,6.1,0.05624,0,0,0,0,0,168,0.105665,0,0,0
org.eclipse.jdt.core.dom.AbstractTypeDeclaration,0,0,0.138586,0,0,0.001234,0,5.1,0,2.681035,0,0,0,0,3,16,0,0,0.670615,0,0.015182,0,10,67,97,15,3,16,0,0,103,1.01,28,0,0,0.009796,2.02,0,23,0,2,0,0,0,7.12,0.051812,2.02,0.039339,0.037707,0,72,9,0.172997,1.01,0,0
org.eclipse.jdt.core.dom.Annotation,0,0.010847,0.128435,0,0,0.001551,0.0143,5.1,0,3.32717,0,0,1.01,0,3,13,0,0,0.780405,0,0.015182,1.01,12,56,95,12,3,13,0,0,64,1.01,23,0.01392,0,0.008104,1.02,1.11,21,1.03,1,0,1.01,0,5.11,0.047194,2.04,0.014577,0.037707,0.013486,62,9,0.124285,1.03,0,0.013918
org.eclipse.jdt.core.dom.AnnotationBinding,1,0.213273,0.056951,0,1.01,0.038944,0.029293,2.03,0.055452,5.342979,0,1.01,2.02,0,0,16,0.056561,1.01,2.928296,0,0,2.02,35,190,0,15,1,8,0,0,49,0,60,0.084772,0.055308,0.287542,3.21,4.43,41,5.23,4,3,1.01,0,4.22,0.778057,0,0.212485,0,0.408556,0,14,0.267116,5.8,0.32,0.084795
org.eclipse.jdt.core.dom.AnnotationTypeDeclaration,0,0,0.108351,0,0,0.002204,0,6.06,0,3.389311,0,0,0,4,0,17,0,0,1.962746,0,0.015182,0,14,113,99,16,4,16,0,0,112,1.01,53,0,0,0,0,0,24,0,5,1,0,0,6.06,0.541458,2.02,0,0.037707,0,72,1,0.105217,0,0.316807,0
org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,0,0,0.199263,0,0,0.00237,0,5.06,0,3.389311,0,0,0,5,0,21,0,0,1.962746,0,0.015182,0,16,188,97,20,3,13,0,0,158,1.01,61,0,0,0,0,0,23,0,9,4,0,0,5.06,0.541458,2.02,0,0.037707,0,61,8,0.193288,0,0.316807,0
org.eclipse.jdt.core.dom.AnonymousClassDeclaration,0,0,0.06479,0,0,0.003168,0,4.04,0,4.115429,0,0,0,1,0,12,0,0,2.15729,0,0.015182,0,9,62,95,11,2,16,0,0,47,1.01,32,0,0,0,0,0,20,0,3,2,0,0,4.04,0.558121,1.01,0,0.026284,0,51,3,0.063736,0,0.316807,0
org.eclipse.jdt.core.dom.ArrayAccess,0,0,0.065625,0,0,0.003168,0,4.04,0,4.115429,0,0,0,2,0,14,0,0,2.15729,0,0.015182,0,8,116,95,13,3,10,0,0,58,1.01,36,0,0,0,0,0,14,0,5,3,0,0,4.04,0.558121,2.04,0,0.037707,0,55,5,0.063972,0,0.316807,0
org.eclipse.jdt.core.dom.ArrayCreation,0,0,0.065625,0,0,0.003755,0,4.04,0,4.679106,0,0,0,3,0,16,0,0,2.299942,0,0.015182,0,12,123,95,15,3,10,0,0,79,1.01,48,0,0,0,0,0,18,0,7,4,0,0,4.04,0.568961,2.04,0,0.037707,0,54,6,0.063972,0,0.316807,0
org.eclipse.jdt.core.dom.ArrayInitializer,0,0,0.065625,0,0,0.003168,0,4.04,0,4.115429,0,0,0,1,0,11,0,0,2.15729,0,0.015182,0,7,56,95,10,3,11,0,0,37,1.01,29,0,0,0,0,0,14,0,3,2,0,0,4.04,0.558121,2.04,0,0.037707,0,55,2,0.063972,0,0.316807,0
org.eclipse.jdt.core.dom.ArrayType,0,0,0.098921,0,0,0.003168,0,5.05,0,4.115429,0,0,0,1,0,14,0,0,2.15729,0,0.015182,0,8,96,95,13,3,17,0,0,68,1.01,37,0,0,0,0,0,20,0,3,2,0,0,5.05,0.558121,1.01,0,0.026284,0,58,5,0.0977,0,0.316807,0
org.eclipse.jdt.core.dom.AssertStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,2,0,14,0,0,2.15729,0,0.015182,0,9,107,95,13,3,10,0,0,60,1.01,38,0,0,0,0,0,15,0,5,3,0,0,3.03,0.558121,1.01,0,0.026284,0,54,5,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.Assignment,0,0,0.068512,0,0,0.003168,0,4.04,0,4.115429,0,0,0,3,0,17,0,0,2.15729,0,0.015182,0,9,143,95,16,3,10,0,0,96,1.01,43,0,0,0,0,0,15,0,7,4,0,0,4.04,0.558121,2.04,0,0.037707,0,54,7,0.06712,0,0.316807,0
org.eclipse.jdt.core.dom.BindingComparator,0,0,0,0,0,0.13844,0,0,0,9.352648,0,0,0,0,0,11,0,0,3.183249,0,0,0,15,234,0,10,1,3,0,0,45,0,33,0,0,0.138469,2.03,0,18,6.1,0,0,0,0,2.03,0.536339,0,0.020898,0,0.104905,0,0,0.021781,10.61,0.293898,0
org.eclipse.jdt.core.dom.BindingResolver,0,0.10564,0.058835,0,0,0.07849,0.033333,3.08,0,7.547391,0,0,8.16,0,1,53,0,0,2.963755,0,0,8.16,45,157,0,52,1,40,0,0,1326,0,53,0.147054,0,0.124308,4.08,14.96,59,8.16,0,0,1.01,0,4.13,0.586646,0,0.085183,0,0.143414,0,2,0.088632,8.48,0.294104,0.147037
org.eclipse.jdt.core.dom.Block,0,0,0.06414,0,0,0.003168,0,4.07,0,4.115429,0,0,0,1,0,11,0,0,2.15729,0,0.015182,0,7,58,95,10,3,25,0,0,37,1.01,31,0,0,0,0,0,28,0,3,2,0,0,4.07,0.558121,1.01,0,0.026284,0,54,2,0.064047,0,0.316807,0
org.eclipse.jdt.core.dom.BlockComment,0,0,0.040086,0,0,0.003168,0,2.02,0,4.115429,0,0,0,0,0,9,0,0,2.15729,0,0.015182,0,5,38,95,8,3,9,0,0,28,1.01,20,0,0,0,0,0,9,0,1,1,0,0,2.02,0.558121,1.01,0,0.026284,0,57,1,0.039767,0,0.316807,0
org.eclipse.jdt.core.dom.BodyDeclaration,0,0.007698,0.040086,0,0,0.001064,0,2.02,0,1.49535,0,0,1.01,0,6,16,0,0,0.335552,0,0.015182,1.01,8,74,95,15,2,14,0,0,97,1.01,32,0.011239,0,0.009796,0,1.14,22,1.01,3,1,0,0,2.02,0.017355,1.01,0,0.026284,0.010568,58,7,0.039767,1.03,0,0.011239
org.eclipse.jdt.core.dom.BooleanLiteral,0,0,0.065625,0,0,0.003168,0,4.04,0,4.115429,0,0,0,1,0,12,0,0,2.15729,0,0.015182,0,7,62,95,11,3,10,0,0,51,1.01,27,0,0,0,0,0,13,0,3,2,0,0,4.04,0.558121,2.04,0,0.037707,0,55,3,0.063972,0,0.316807,0
org.eclipse.jdt.core.dom.BreakStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,1,0,12,0,0,2.15729,0,0.015182,0,8,69,95,11,3,10,0,0,47,1.01,32,0,0,0,0,0,14,0,3,2,0,0,3.03,0.558121,1.01,0,0.026284,0,54,3,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.CastExpression,0,0,0.051132,0,0,0.003168,0,3.03,0,4.115429,0,0,0,2,0,14,0,0,2.15729,0,0.015182,0,10,116,95,13,3,9,0,0,58,1.01,37,0,0,0,0,0,15,0,5,3,0,0,3.03,0.558121,2.04,0,0.037707,0,55,5,0.050332,0,0.316807,0
org.eclipse.jdt.core.dom.CatchClause,0,0,0.040086,0,0,0.003168,0,2.02,0,4.115429,0,0,0,2,0,14,0,0,2.15729,0,0.015182,0,8,117,95,13,2,10,0,0,58,1.01,39,0,0,0,0,0,14,0,5,3,0,0,2.02,0.558121,1.01,0,0.026284,0,51,5,0.039767,0,0.316807,0
org.eclipse.jdt.core.dom.CharacterLiteral,0,0.01371,0.065625,0,0,0.026123,0,4.04,0,6.240042,0,0,1.01,1,0,15,0,0,2.669,0,0.015182,1.01,11,227,95,14,3,10,0,0,67,1.01,44,0.01075,0,0.040918,1.01,2.09,17,1.01,3,2,0,0,5.05,0.59454,2.04,0.015794,0.037707,0.010996,55,5,0.07827,4.16,0.316807,0.010706
org.eclipse.jdt.core.dom.ChildListPropertyDescriptor,0,0,0.019772,0,0,0.00296,0,2.04,0,3.480503,0,0,0,0,0,3,0,0,2.00575,0,0,0,1,18,0,2,2,43,0,0,1,0,5,0,0,0,0,0,43,0,2,0,0,0,2.04,0.548501,0,0,0,0,6,2,0.020968,0,0.316807,0
org.eclipse.jdt.core.dom.ChildPropertyDescriptor,0,0,0.010211,0,0,0.002843,0,1.02,0,3.480503,0,0,0,0,0,4,0,0,2.00575,0,0,0,2,23,0,3,2,76,0,0,3,0,7,0,0,0,0,0,76,0,3,2,0,0,1.02,0.548501,0,0,0,0,6,3,0.010328,0,0.316807,0
org.eclipse.jdt.core.dom.ClassInstanceCreation,0,0.007698,0.06479,0,0,0.003886,0.023083,4.04,0,3.942328,0,0,1.02,6,0,24,0,0,2.088237,0,0.015182,1.02,15,235,95,23,3,13,0,0,205,1.01,60,0.011239,0,0.009796,0,1.43,23,1.02,14,8,2.02,0,4.04,0.548202,2.04,0,0.037707,0.010568,54,12,0.063736,1.06,0.316807,0.011239
org.eclipse.jdt.core.dom.Comment,0,0,0.040086,0,0,0.001763,0,2.02,0,2.221467,0,0,0,0,3,7,0,0,0.530096,0,0.015182,0,5,25,95,6,2,6,0,0,13,1.01,9,0,0,0,0,0,8,0,1,1,0,0,2.02,0.034018,1.01,0,0.026284,0,58,5,0.039767,0,0,0
org.eclipse.jdt.core.dom.CompilationUnit,0,0.052934,0.201576,0,1.01,0.099468,0.077257,10.27,0.00905,10.659951,0,0,5.1,3,0,38,0,1.01,3.713595,0,0.015182,5.1,20,334,95,37,2,43,0,0,572,1.01,88,0.076426,0.010281,0.069897,4.05,7.94,57,5.14,16,12,5.09,0,13.32,0.657723,1.01,0.061153,0.026284,0.071945,50,22,0.24258,6.94,0.316807,0.076434
org.eclipse.jdt.core.dom.CompilationUnitResolver,5,0.04368,0.010211,0,2.02,0.096007,0.021167,1.01,0.012195,14.79021,0,2.02,4.05,0,0,25,0.018828,1.01,4.934099,0,0.512353,4.05,70,625,17,24,2,2,0,0,260,6.07,139,0.049147,0.02179,0.338989,6.1,5.97,71,11.42,5,1,2.02,0,6.1,0.819999,5.07,0.116297,0.282474,0.186271,12,12,0.117611,17.71,0.316837,0.049172
org.eclipse.jdt.core.dom.ConditionalExpression,0,0,0.051132,0,0,0.003168,0,3.03,0,4.115429,0,0,0,3,0,16,0,0,2.15729,0,0.015182,0,8,154,95,15,3,9,0,0,75,1.01,38,0,0,0,0,0,13,0,7,4,0,0,3.03,0.558121,2.04,0,0.037707,0,55,7,0.050332,0,0.316807,0
org.eclipse.jdt.core.dom.ConstructorInvocation,0,0,0.054579,0,0,0.00247,0,3.03,0,3.389311,0,0,0,2,0,13,0,0,1.962746,0,0.015182,0,11,94,95,12,3,12,0,0,54,1.01,35,0,0,0,0,0,18,0,6,4,0,0,3.03,0.541458,1.01,0,0.026284,0,54,4,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.ContinueStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,1,0,12,0,0,2.15729,0,0.015182,0,8,69,95,11,3,10,0,0,47,1.01,32,0,0,0,0,0,14,0,3,2,0,0,3.03,0.558121,1.01,0,0.026284,0,54,3,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.DefaultASTVisitor,0,0.048523,0.01522,0,0,0.103922,0.073273,1.01,0,4.297452,0,0,3.26,0,1,168,0,0,1.124836,1.01,0,4.27,84,509,0,166,2,2,0.015873,0,13695,0,171,0.089468,0,0.080867,3.13,42.65,86,4.28,0,0,3.26,0,4.14,0.09771,3.26,0.079743,0.080275,0.090253,4,164,0.09512,4.81,0,0.075118
org.eclipse.jdt.core.dom.DefaultBindingResolver,1,0,0.056439,0,2.03,0.245378,0.033333,1.01,0.011197,17.491173,0,1.01,11.19,0,0,58,0.009885,1.02,6.043656,0,0,11.19,115,1410,0,56,2,7,0,0,0,0,150,0.281964,0.04011,0.908614,13.64,0,118,16.75,7,1,1.01,0,13.64,1.070862,1.01,0.376653,0.013888,0.617933,1,2,0.388781,29.08,0.376823,0.281517
org.eclipse.jdt.core.dom.DefaultCommentMapper,1,0,0,0,0,0.033016,0.024776,0,0,6.176917,0,0,1.01,0,0,13,0,0,1.581295,0,0,1.01,10,343,0,12,1,2,0,0,0,0,25,0.025736,0,0.053149,1.01,0,11,1.01,10,0,1.01,0,1.01,0.127717,0,0.029246,0,0.025573,0,4,0.02873,3.16,0,0.025736
org.eclipse.jdt.core.dom.DefaultValuePairBinding,0,0.037913,0.02714,0,1.02,0.021548,0.05407,1.01,0.030472,1.596102,0,0,2.12,0,0,6,0,1.02,0.426852,0,0,2.12,4,23,3,5,2,1,0,1.01,4,1.03,12,0.054597,0.030282,0.044909,1.06,3.29,5,2.21,1,1,2.11,0,1.05,0.038819,1.12,0.029246,0.028685,0.049616,12,5,0.02873,2.66,0,0.054597
org.eclipse.jdt.core.dom.DoStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,2,0,14,0,0,2.15729,0,0.015182,0,10,117,95,13,3,10,0,0,58,1.01,39,0,0,0,0,0,16,0,5,3,0,0,3.03,0.558121,1.01,0,0.026284,0,54,5,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.DocCommentParser,1,0.009257,0.01522,0,0,0.029842,0,1.01,0,8.737466,0,0,1.01,0,0,19,0,0,2.244167,0,0.281328,1.01,23,596,55,18,2,2,0,0,51,8.36,81,0.014827,0,0.167559,2.03,1.17,25,4.05,2,2,0,0,3.04,0.21864,6.13,0.028583,0.258823,0.048145,23,3,0.041457,7.64,0.009428,0.014827
org.eclipse.jdt.core.dom.EmptyStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,0,0,8,0,0,2.15729,0,0.015182,0,5,36,95,7,3,11,0,0,21,1.01,20,0,0,0,0,0,12,0,1,1,0,0,3.03,0.558121,1.01,0,0.026284,0,56,1,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.EnhancedForStatement,0,0.007698,0.072226,0,0,0.002636,0.011271,3.03,0,3.389311,0,0,1.01,3,0,16,0,0,1.962746,0,0.015182,1.01,11,155,95,15,3,9,0,0,75,1.01,45,0.011239,0,0.009796,1.01,1.15,16,1.01,7,4,1.01,0,4.04,0.541458,1.01,0.0112,0.026284,0.010568,54,7,0.080857,1.03,0.316807,0.011239
org.eclipse.jdt.core.dom.EnumConstantDeclaration,0,0.025846,0.07964,1.01,1.02,0.009214,0.022142,5.05,0.010599,4.686724,0.010453,0,3.04,5,0,21,0,1.01,2.252721,0,0.015182,3.04,16,162,97,20,3,14,0,0,160,1.01,63,0.033112,0.010754,0.029676,1.01,3.69,24,3.13,9,4,2.02,0,6.06,0.55625,3.03,0.010948,0.048434,0.031335,61,8,0.093977,3.49,0.316807,0.033162
org.eclipse.jdt.core.dom.EnumDeclaration,0,0,0.094295,0,0,0.002337,0,6.06,0,3.389311,0,0,0,6,0,19,0,0,1.962746,0,0.015182,0,16,143,99,18,4,15,0,0,133,1.01,57,0,0,0,0,0,25,0,9,3,0,0,6.06,0.541458,2.02,0,0.037707,0,72,3,0.096792,0,0.316807,0
org.eclipse.jdt.core.dom.Expression,0,0.007698,0.102857,0,0,0.005024,0.011271,5.09,0,1.49535,0,0,1.03,0,26,5,0,0,0.335552,0,0.015182,1.03,4,17,95,4,2,56,0,0,6,1.01,11,0.011239,0,0.009796,0,1.06,58,1.06,0,0,1.03,0,5.09,0.017355,1.01,0,0.026284,0.010568,59,4,0.100878,1.09,0,0.011239
org.eclipse.jdt.core.dom.ExpressionStatement,0,0,0.054579,0,0,0.003168,0,3.03,0,4.115429,0,0,0,1,0,12,0,0,2.15729,0,0.015182,0,9,81,95,11,3,11,0,0,45,1.01,36,0,0,0,0,0,16,0,3,2,0,0,3.03,0.558121,1.01,0,0.026284,0,54,3,0.053408,0,0.316807,0
org.eclipse.jdt.core.dom.FieldAccess,0,0,0.040086,0,0,0.003168,0,2.02,0,4.115429,0,0,0,2,0,15,0,0,2.15729,0,0.015182,0,10,119,95,14,3,11,0,0,71,1.01,40,0,0,0,0,0,16,0,5,3,0,0,2.02,0.558121,2.04,0,0.037707,0,55,6,0.039767,0,0.316807,0
org.eclipse.jdt.core.dom.FieldDeclaration,0,0.008781,0.15104,0,0,0.004068,0,6.07,0,4.139983,0,0,1.01,5,0,18,0,0,2.12998,0,0.015182,1.01,13,163,97,17,3,18,0,0,114,1.01,59,0.010727,0,0.009385,1.01,1.17,27,1.07,9,4,0,0,5.06,0.549893,3.03,0.010493,0.048434,0.01021,60,4,0.136382,1.14,0.316807,0.010792
org.eclipse.jdt.core.dom.ForStatement,0,0,0.089117,0,0,0.003168,0,3.03,0,4.115429,0,0,0,4,0,17,0,0,2.15729,0,0.015182,0,10,138,95,16,3,10,0,0,90,1.01,48,0,0,0,0,0,16,0,9,5,0,0,3.03,0.558121,1.01,0,0.026284,0,53,7,0.089202,0,0.316807,0
org.eclipse.jdt.core.dom.IAnnotationBinding,0,0,0.11339,0,0,0.008403,0,3.05,0,3.499477,0,0,0,0,0,4,0,0,2.107495,0,0,0,3,6,0,4,0,16,0,0,6,0,4,0,0,0,0,0,18,0,0,0,0,0,3.05,0.583864,0,0,0,0,0,4,0.111704,0,0.316807,0
org.eclipse.jdt.core.dom.IBinding,0,0.031163,0.107052,1.02,1.02,0.017545,0.043593,6.11,0,7.490398,0.015031,0,2.02,6,0,12,0,0,3.069908,0,0,2.02,2,20,0,12,0,26,0,0,66,0,12,0.042781,0.014427,0.040703,1.01,2.21,27,2.02,6,0,2.02,0,6.11,0.649389,0,0.014577,0,0.037529,0,12,0.107598,3.04,0.316807,0.042779
org.eclipse.jdt.core.dom.IDocElement,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,0,0,0,0.530096,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.034018,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.dom.IExtendedModifier,0,0,0,0,0,0.000598,0,0,0,1.49535,0,0,0,0,0,2,0,0,0.335552,0,0,0,0,4,0,2,0,7,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0.017355,0,0,0,0,0,2,0,0,0,0
org.eclipse.jdt.core.dom.IMemberValuePairBinding,0,0,0.02714,0,0,0.004173,0,1.01,0,2.942776,0,0,0,0,0,4,0,0,1.903578,0,0,0,2,6,0,4,0,6,0,0,6,0,4,0,0,0,0,0,8,0,0,0,0,0,1.01,0.548417,0,0,0,0,0,4,0.02873,0,0.316807,0
org.eclipse.jdt.core.dom.IMethodBinding,0,0.061198,0.122231,0,0,0.016493,0.086961,5.09,0,7.611264,0,0,7.1,0,0,19,0,0,2.947564,0,0,7.1,3,21,0,19,0,24,0,0,171,0,19,0.086494,0,0.070189,1.01,8.7,26,7.1,0,0,7.1,0,5.1,0.600022,0,0.014577,0,0.083457,0,19,0.119043,7.1,0.316807,0.086477
org.eclipse.jdt.core.dom.IPackageBinding,0,0,0.040022,0,0,0.00316,0,2.02,0,3.480503,0,0,0,0,0,3,0,0,2.00575,0,0,0,1,5,0,3,0,8,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,2.02,0.548501,0,0,0,0,0,3,0.040097,0,0.316807,0
org.eclipse.jdt.core.dom.ITypeBinding,0,0.042065,0.081693,0,0,0.214041,0.064299,4.09,0,12.508756,0,0,5.06,0,0,47,0,0,4.338808,0,0,5.06,4,49,0,47,0,25,0,0,1081,0,47,0.063138,0,0.054999,0,7.61,27,5.06,0,0,5.06,0,4.09,0.750656,0,0,0,0.062503,0,47,0.083351,5.06,0.316807,0.063189
