name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.osgi.signedcontent.SignedContentFactory,0,0,0,0,0,0.010745,0,0,0,1.911447,0,0,0,0,0,2,0,0,0.915775,0,0,0,2,4,0,2,0,2,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0.237766,0,0,0,0,0,2,0,0,0.010583,0
org.eclipse.osgi.signedcontent.SignerInfo,0,0,0.2,0,0,0.009689,0,1.01,0,1.911447,0,0,0,0,0,4,0,0,0.915775,0,0,0,0,6,0,4,0,12,0,0,6,0,4,0,0,0,0,0,12,0,0,0,0,0,1.01,0.237766,0,0,0,0,0,4,0.196972,0,0.010583,0
org.eclipse.osgi.storagemanager.ManagedOutputStream,0,0,0,0,0,0.02268,0,0,0,2.449229,0,0,0,0,0,11,0,0,0.806193,0,0,0,1,46,0,10,3,2,0,0,39,0,15,0,0,0,0,0,2,0,7,5,0,0,0,0.143236,0,0,0,0,0,3,0,0,0.010372,0
org.eclipse.osgi.storagemanager.StorageManager,13,0,0.018868,0,0,0.401073,0,1.01,0,3.433123,0,0,0,0,0,32,0,0,1.099433,0,0,0,8,524,0,30,1,3,0,0,199,0,116,0,0,0.057662,0,0,10,1.01,22,22,0,0,1.01,0.179143,0,0,0,0.017256,0,15,0.018482,2.1,0.010373,0
org.eclipse.osgi.util.ManifestElement,4,0.035599,0.217216,0,1.01,0.270651,0.058273,12.16,0,8.519488,0,3.04,3.11,0,0,19,0.032036,0,2.346147,0,0,3.11,5,246,0,18,1,21,0,0,125,0,60,0.046285,0.009963,0.052919,0,4.2,26,6.4,4,0,4.08,0,12.16,0.28157,0,0,0,0.078741,0,12,0.213603,5.15,0.011104,0.0463
org.eclipse.osgi.util.NLS,3,0.026679,0.380339,1.01,3.08,0.242838,0,12.52,0.02974,6.491285,0.011199,2.03,2.05,0,6,10,0.030823,2.04,1.905247,2.06,0,2.05,3,198,0,9,1,52,0,0,30,0,55,0.029971,0.040324,0.043854,2.03,2.24,55,3.38,7,4,0,0,14.55,0.269508,0,0.031887,0,0.032798,0,4,0.395097,5.54,0.010579,0.029971
org.eclipse.osgi.util.TextProcessor,2,0.189226,0,0,2.03,0.40484,0.021739,0,0.019963,3.974834,0,1.02,1.03,0,0,7,0.019963,2.03,1.458808,0,0,1.03,0,103,0,6,1,0,0,0,9,0,23,0.019924,0.270934,0.333266,0,2.14,0,2.07,10,10,1.01,0,0,0.293041,0,0,0,0.035946,0,4,0,5.54,0.0219,0.019924
org.osgi.framework.AdminPermission,6,0.037716,0.023463,4.12,4.33,0.590763,0.010975,3.1,0.070904,9.060461,0.028999,4.06,4.09,10,0,16,0.048016,6.23,2.229209,0,0,3.11,5,410,0,12,3,11,0,2.02,30,0,47,0.035864,0.052479,0.101235,4.1,4.27,15,4.4,30,19,1.02,0,3.14,0.174775,0,0.046175,0,0.043684,0,5,0.035777,13.66,0.00006,0.04689
org.osgi.framework.AdminPermissionCollection,0,0.0089,0,0,2.02,0.590763,0,0,0.011364,9.060461,0,0,0,0,0,4,0,1.01,2.229209,0,0,0,1,45,0,3,2,1,0,0,0,0,19,0,0.017681,0.025202,0,1.01,1,1.1,2,2,0,0,0,0.174775,0,0,0,0.009632,0,3,0,3.29,0.00006,0
org.osgi.framework.AllServiceListener,0,0,0,0,0,0.052709,0,0,0,4.940708,0,0,0,0,0,0,0,0,1.179953,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0.009783,0,0,2,0,0,0,0,0,0,0.077811,0,0,0,0,0,0,0,1.01,0,0
org.osgi.framework.Bundle,0,0.058876,0.385805,2.03,2.03,0.696865,0.061669,15.31,0,7.776678,0.050311,0,4.06,9,0,24,0,0,1.898,0,0,4.06,3,36,0,24,0,71,0,0,276,0,24,0.061668,0.047852,0.077028,1.01,5.23,72,4.06,9,0,4.06,0,15.31,0.133782,0,0.022727,0,0.055994,0,24,0.380559,5.09,0,0.061683
org.osgi.framework.BundleActivator,0,0,0,0,0,0.058013,0,0,0,5.920071,0,0,0,0,0,2,0,0,1.429874,0,0,0,1,4,0,2,0,3,0,0,1,0,2,0,0,0.008623,0,0,4,0,0,0,0,0,0,0.097634,0,0,0,0,0,2,0,1.01,0,0
org.osgi.framework.BundleContext,0,0.00819,0.207883,0,0,0.213363,0.010095,11.23,0,5.773689,0,0,1.01,0,0,22,0,0,1.396637,0,0,1.01,9,32,0,22,0,45,0,0,231,0,22,0.009713,0,0.008623,0,1.21,53,1.01,0,0,1.01,0,11.22,0.096192,0,0,0,0.009268,0,22,0.209067,1.03,0,0.009728
org.osgi.framework.BundleEvent,0,0,0.317106,2.03,2.03,0.088961,0,5.07,0,5.602032,0.035337,0,0,10,0,3,0,0,1.356877,0,0,0,1,26,0,2,2,14,0,0,1,0,4,0,0.034071,0.036436,0,0,15,0,13,2,0,0,5.07,0.093557,0,0,0,0,0,2,0.314152,3.07,0,0
org.osgi.framework.BundleException,0,0,0.119983,0,0,0.029266,0,6.12,0,4.299892,0,0,0,0,0,5,0,0,0.998247,0,0,0,0,21,0,3,3,55,0,0,1,0,7,0,0,0.008623,0,0,55,0,2,1,0,0,6.12,0.058963,0,0,0,0,0,3,0.118988,1.04,0,0
org.osgi.framework.BundleListener,0,0,0.178852,0,0,0.036387,0,6.06,0,4.940708,0,0,0,0,0,1,0,0,1.179953,0,0,0,1,3,0,1,0,9,0,0,0,0,1,0,0,0.008623,0,0,10,0,0,0,0,0,6.06,0.077811,0,0,0,0,0,1,0.174331,1.01,0,0
org.osgi.framework.BundlePermission,4,0,0,0,1.01,0.3326,0,0,0.013333,4.9617,0,0,0,4,0,12,0,1.01,1.189527,0,0,0,1,184,0,10,3,2,0,0,15,0,26,0,0.012912,0.009938,0,0,2,0,13,9,0,0,0,0.079186,0,0,0,0,0,5,0,1.32,0,0
org.osgi.framework.BundlePermissionCollection,0,0,0,0,0,0.3326,0,0,0,4.9617,0,0,0,0,0,4,0,0,1.189527,0,0,0,1,74,0,3,2,1,0,0,0,0,18,0,0,0.009938,0,0,1,0,3,3,0,0,0,0.079186,0,0,0,0,0,3,0,1.16,0,0
org.osgi.framework.Configurable,0,0,0,0,0,0.030712,0,0,0,4.422461,0,0,0,0,0,1,0,0,1.063304,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0.009783,0,0,0,0,0,0,0,0,0,0.071714,0,0,0,0,0,1,0,1.01,0,0
org.osgi.framework.Constants,0,0,0.366756,6.24,6.24,0.324466,0,12.23,0,7.719075,0.071615,0,0,74,0,0,0,0,1.862203,0,0,0,0,76,0,0,0,42,0,0,0,0,0,0,0.070075,0.064989,0,0,42,0,74,0,0,0,12.23,0.126959,0,0,0,0,0,0,0.358369,6.16,0,0
org.osgi.framework.Filter,0,0.00819,0.258338,0,0,0.046385,0.010095,11.15,0,4.940708,0,0,1.01,0,0,6,0,0,1.179953,0,0,1.01,1,8,0,6,0,21,0,0,15,0,6,0.009713,0,0,0,1.05,22,1.01,0,0,1.01,0,11.15,0.077811,0,0,0,0.009268,0,6,0.252251,0,0,0.009728
org.osgi.framework.FrameworkEvent,0,0,0.078361,1.02,1.02,0.05745,0,3.04,0,4.940708,0.009034,0,0,6,0,5,0,0,1.179953,0,0,0,1,33,0,3,2,22,0,0,3,0,6,0,0.009963,0.008623,0,0,23,0,10,3,0,0,3.04,0.077811,0,0,0,0,0,3,0.076731,1.04,0,0
org.osgi.framework.FrameworkListener,0,0,0,0,0,0.036526,0,0,0,4.422461,0,0,0,0,0,1,0,0,1.063304,0,0,0,1,3,0,1,0,3,0,0,0,0,1,0,0,0.008623,0,0,4,0,0,0,0,0,0,0.071714,0,0,0,0,0,1,0,1.01,0,0
org.osgi.framework.FrameworkUtil,0,0,0.214219,0,0,0.067428,0,7.07,0,3.37218,0,0,0,0,0,2,0,0,0.850335,0,0,0,3,7,0,1,1,7,0,0,0,0,3,0,0,0.009783,0,0,10,0,0,0,0,0,7.07,0.065563,0,0,0,0,0,1,0.209786,1.01,0,0
org.osgi.framework.InvalidSyntaxException,0,0.00819,0.21666,0,1.01,0.041889,0.010095,11.17,0.010711,4.940708,0,0,1.02,0,0,5,0,1.01,1.179953,0,0,1.03,0,24,0,3,3,21,0,0,3,0,7,0.009713,0.009963,0.008623,0,1.03,21,1.04,3,2,1.02,0,11.17,0.077811,0,0,0,0.009268,0,3,0.211626,1.1,0,0.009728
org.osgi.framework.PackagePermission,4,0,0,0,1.01,0.061978,0,0,0.013333,3.781645,0,0,0,2,0,12,0,1.01,0.881597,0,0,0,1,144,0,10,3,2,0,0,15,0,26,0,0.012912,0.018406,0,0,2,0,9,6,0,0,0,0.052866,0,0,0,0,0,5,0,2.31,0,0
org.osgi.framework.PackagePermissionCollection,0,0,0,0,0,0.061978,0,0,0,3.781645,0,0,0,0,0,4,0,0,0.881597,0,0,0,1,74,0,3,2,1,0,0,0,0,18,0,0,0.008623,0,0,1,0,3,2,0,0,0,0.052866,0,0,0,0,0,3,0,1.16,0,0
org.osgi.framework.ServiceEvent,0,0,0,0,0,0.04663,0,0,0,4.422461,0,0,0,3,0,3,0,0,1.063304,0,0,0,1,19,0,2,2,5,0,0,1,0,4,0,0,0.008623,0,0,6,0,6,2,0,0,0,0.071714,0,0,0,0,0,2,0,1.04,0,0
org.osgi.framework.ServiceFactory,0,0,0.041846,0,0,0.041925,0,1.01,0,4.422461,0,0,0,0,0,2,0,0,1.063304,0,0,0,2,5,0,2,0,2,0,0,1,0,2,0,0,0.0258,0,0,4,0,0,0,0,0,1.01,0.071714,0,0,0,0,0,2,0.044578,2.03,0,0
org.osgi.framework.ServiceListener,0,0,0.016309,0,0,0.042163,0,2.02,0,4.940708,0,0,0,0,0,1,0,0,1.179953,0,0,0,1,3,0,1,0,5,0,0,0,0,1,0,0,0.009783,0,0,6,0,0,0,0,0,2.02,0.077811,0,0,0,0,0,1,0.017546,1.01,0,0
org.osgi.framework.ServicePermission,4,0,0,0,1.01,0.063489,0,0,0.013333,4.422461,0,0,0,2,0,12,0,1.01,1.063304,0,0,0,1,143,0,10,3,3,0,0,15,0,26,0,0.012912,0.018406,0,0,3,0,9,6,0,0,0,0.071714,0,0,0,0,0,5,0,2.2,0,0
org.osgi.framework.ServicePermissionCollection,0,0,0,0,0,0.063489,0,0,0,4.422461,0,0,0,0,0,4,0,0,1.063304,0,0,0,1,74,0,3,2,1,0,0,0,0,18,0,0,0.008623,0,0,1,0,3,2,0,0,0,0.071714,0,0,0,0,0,3,0,1.16,0,0
org.osgi.framework.ServiceReference,0,0.030062,0.276503,0,0,0.073167,0.037873,7.08,0,5.45565,0,0,2.02,0,0,6,0,0,1.323639,0,0,2.02,1,8,0,6,0,29,0,0,15,0,6,0.036613,0,0.022169,0,2.09,29,2.02,0,0,2.02,0,7.08,0.092115,0,0,0,0.032074,0,6,0.270647,1.01,0,0.036627
org.osgi.framework.ServiceRegistration,0,0,0.073125,0,0,0.037214,0,3.03,0,4.940708,0,0,0,0,0,3,0,0,1.179953,0,0,0,1,5,0,3,0,13,0,0,3,0,3,0,0,0.008623,0,0,14,0,0,0,0,0,3.03,0.077811,0,0,0,0,0,3,0.075953,1.01,0,0
org.osgi.framework.SynchronousBundleListener,0,0,0.290152,0,0,0.040894,0,4.04,0,4.940708,0,0,0,0,0,0,0,0,1.179953,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0.008623,0,0,6,0,0,0,0,0,4.04,0.077811,0,0,0,0,0,0,0.285703,1.01,0,0
org.osgi.framework.Version,1,0,0.549103,0,0,0.035103,0,12.12,0,4.215288,0,0,0,1,1,13,0,0,1.018345,1.01,0,0,0,136,0,10,1,44,0,0,0,0,25,0,0,0,0,0,44,0,6,5,0,0,12.12,0.06966,0,0,0,0,0,9,0.545927,0,0,0
org.osgi.service.condpermadmin.BooleanCondition,0,0,0,0,0,0.072378,0,0,0,4.587512,0,0,0,0,0,5,0,0,1.072888,0,0,0,1,22,0,4,1,1,0,0,6,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0.064722,0,0,0,0,0,4,0,0,0,0
org.osgi.service.condpermadmin.BundleLocationCondition,1,0.020818,0,0,0,0.07349,0.0125,0,0.0125,4.245654,0,1.01,2.04,0,0,3,0.013333,1.01,0.989292,0,0,2.04,6,53,0,2,1,0,0,0,1,0,18,0.025507,0,0.019464,2.04,2.07,6,1.08,1,1,1.03,0,2.04,0.059083,0,0.02445,0,0.011667,0,1,0.024663,2.45,0,0.025507
org.osgi.service.condpermadmin.BundleSignerCondition,0,0.009639,0.011904,0,0,0.080366,0.0125,1.01,0.0125,4.770755,0,0,1.03,0,0,2,0,1.01,1.112692,0,0,1.03,5,14,0,1,1,1,0,0,0,0,8,0.0125,0,0.009681,1.01,1.06,6,0,1,1,1.03,0,2.02,0.066497,0,0.0125,0,0,0,1,0.023869,1.1,0,0.0125
org.osgi.service.condpermadmin.Condition,0,0,0.045032,1.02,1.02,0.072378,0,4.04,0,4.587512,0.011479,0,0,2,0,4,0,0,1.072888,0,0,0,1,8,0,4,0,9,0,0,6,0,5,0,0.01183,0.009681,1.01,0,9,1.01,2,0,0,0,4.04,0.064722,0,0.01195,0,0.010855,0,4,0.045339,1.02,0,0
org.osgi.service.condpermadmin.ConditionInfo,2,0,0.036465,0,1.01,0.091008,0,3.04,0.011364,4.122211,0,0,0,0,0,10,0,1.01,0.959509,0,0,0,0,172,0,8,1,7,0,0,10,0,28,0,0.010652,0.019128,0,0,7,1.02,2,2,0,0,3.04,0.057159,0,0,0,0.011667,0,6,0.036815,2.29,0,0
org.osgi.service.condpermadmin.ConditionalPermissionAdmin,0,0.009131,0.017544,0,0,0.0445,0.011652,1.01,0,4.05379,0,0,1.02,0,0,5,0,0,0.946413,0,0,1.02,3,9,0,5,0,4,0,0,10,0,5,0.01163,0,0.010405,0,1.07,7,1.02,0,0,1.02,0,1.01,0.056903,0,0,0,0.010729,0,5,0.015438,1.03,0,0.011664
org.osgi.service.condpermadmin.ConditionalPermissionInfo,0,0.009131,0.04253,0,0,0.036057,0.011652,3.03,0,4.572037,0,0,1.01,0,0,4,0,0,1.063062,0,0,1.01,2,6,0,4,0,4,0,0,6,0,4,0.01163,0,0.010405,0,1.03,6,1.01,0,0,1.01,0,3.03,0.063001,0,0,0,0.010729,0,4,0.04024,1.01,0,0.011664
org.osgi.service.packageadmin.ExportedPackage,0,0.011179,0.011904,0,0,0.037546,0.013333,1.01,0,3.781645,0,0,1.01,0,0,6,0,0,0.881597,0,0,1.01,2,8,0,6,0,5,0,0,15,0,6,0.013007,0,0.009783,1.01,1.05,7,1.01,0,0,1.01,0,2.02,0.052866,0,0.01195,0,0.011667,0,6,0.024508,1.01,0,0.013007
org.osgi.service.packageadmin.PackageAdmin,0,0.00819,0.100673,0,0,0.070782,0.010095,3.03,0,4.299892,0,0,1.02,1,0,11,0,0,0.998247,0,0,1.02,3,14,0,11,0,6,0,0,55,0,11,0.009713,0,0.008623,0,1.19,9,1.02,1,0,1.02,0,3.03,0.058963,0,0,0,0.009268,0,11,0.100724,1.02,0,0.009728
org.osgi.service.packageadmin.RequiredBundle,0,0,0,0,0,0.029619,0,0,0,3.781645,0,0,0,0,0,5,0,0,0.881597,0,0,0,2,7,0,5,0,4,0,0,10,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0.052866,0,0,0,0,0,5,0,0,0,0
org.osgi.service.permissionadmin.PermissionAdmin,0,0,0.017544,0,0,0.026987,0,1.01,0,3.781645,0,0,0,0,0,5,0,0,0.881597,0,0,0,1,7,0,5,0,2,0,0,10,0,5,0,0,0,0,0,3,0,0,0,0,0,1.01,0.052866,0,0,0,0,0,5,0.015438,0,0,0
org.osgi.service.permissionadmin.PermissionInfo,2,0,0.05266,0,2.02,0.102245,0,4.08,0.019952,4.770396,0,0,0,0,0,11,0,2.02,1.104393,0,0,0,0,212,0,9,1,8,0,0,12,0,24,0,0.017681,0.034985,0,0,8,1.01,3,3,0,0,4.08,0.064566,0,0,0,0.011667,0,7,0.050209,4.69,0,0
org.osgi.service.startlevel.StartLevel,0,0.021872,0.022994,0,0,0.154882,0.027778,1.01,0,4.937403,0,0,1.01,0,0,8,0,0,1.20699,0,0,1.01,1,10,0,8,0,4,0,0,28,0,8,0.0269,0,0.030791,0,1.07,5,1.01,0,0,1.01,0,1.01,0.086018,0,0,0,0.022806,0,8,0.021518,2.02,0,0.0269
org.osgi.service.url.AbstractURLStreamHandlerService,0,0,0,0,0,0.028197,0,0,0,3.19346,0,0,0,0,0,12,0,0,0.745368,0,0,0,2,40,0,11,2,0,0,0,49,0,22,0,0,0.008623,0,0,2,0,1,0,0,0,0,0.045024,0,0,0,0,0,9,0,1.12,0,0
org.osgi.service.url.URLConstants,0,0,0,0,0,0.026621,0,0,0,3.708402,0,0,0,2,0,0,0,0,0.889054,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0.008623,0,0,4,0,2,0,0,0,0,0.059328,0,0,0,0,0,0,0,1.01,0,0
org.osgi.service.url.URLStreamHandlerService,0,0,0,0,0,0.024356,0,0,0,3.19346,0,0,0,0,0,9,0,0,0.745368,0,0,0,1,12,0,9,0,3,0,0,36,0,9,0,0,0.008623,0,0,4,0,0,0,0,0,0,0.045024,0,0,0,0,0,9,0,1.01,0,0
org.osgi.service.url.URLStreamHandlerSetter,0,0,0,0,0,0.021934,0,0,0,3.19346,0,0,0,0,0,2,0,0,0.745368,0,0,0,0,7,0,2,0,5,0,0,1,0,2,0,0,0.008623,0,0,5,0,0,0,0,0,0,0.045024,0,0,0,0,0,2,0,1.11,0,0
org.osgi.util.tracker.ServiceTracker,1,0.037637,0.132189,0,1.01,0.457019,0.010975,6.07,0.029913,6.486388,0,2.02,3.04,0,0,20,0.022916,2.03,1.596845,2.02,0,3.04,8,318,0,17,1,12,0,0,38,0,52,0.049728,0.021509,0.072888,2.02,3.57,20,5.09,12,7,1.01,0,8.09,0.115395,0,0.036565,0,0.068986,0,15,0.180689,6.79,0,0.049743
org.osgi.util.tracker.ServiceTrackerCustomizer,0,0,0.020426,0,0,0.063396,0,2.02,0,4.422461,0,0,0,0,0,3,0,0,1.063304,0,0,0,1,5,0,3,0,3,0,0,3,0,3,0,0,0.0258,0,0,4,0,0,0,0,0,2.02,0.071714,0,0,0,0,0,3,0.020307,2.03,0,0
