name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.apache.lucene.queryParser.surround.query.FieldsQuery,0,0,0,0,0,0.018145,0,0,0,2.126527,0,0,0,0,0,9,0,0,1.300786,0,0,0,5,59,1,7,2,1,0,0,15,0,29,0,0,0,0,0,6,0,4,4,0,0,0,0.353856,0,0,0,0,8,6,0,0,0.242286,0
org.apache.lucene.queryParser.surround.query.NotQuery,0,0,0,0,0,0.007391,0,0,0,1.467925,0,0,0,0,0,2,0,0,0.357413,0,0,0,6,12,1,1,3,1,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0.024555,0,0,0,0,22,1,0,0,0,0
org.apache.lucene.queryParser.surround.query.OrQuery,0,0,0,0,0,0.011,0,0,0,1.467925,0,0,0,0,0,4,0,0,0.357413,0,0,0,8,30,1,3,3,2,0,0,3,0,13,0,0,0,0,0,10,0,0,0,0,0,0,0.024555,0,0,0,0,22,3,0,0,0,0
org.apache.lucene.queryParser.surround.query.SimpleTerm,0,0,0,0,0,0.021815,0,0,0,2.126527,0,0,0,0,3,12,0,0,1.300786,0,0,0,6,45,1,11,2,3,0,0,55,0,21,0,0,0,0,0,9,0,1,1,0,0,0,0.353856,0,0,0,0,9,9,0,0,0.242286,0
org.apache.lucene.queryParser.surround.query.SingleFieldTestDb,0,0,0.012356,0,1.01,0.012017,0,1.01,0.013158,2.837391,0,0,0,0,0,4,0,1.01,1.516373,0,0,0,8,26,0,3,1,1,0,0,3,0,13,0,0.013158,0.051749,1.01,0,9,0,3,3,0,0,2.02,0.381771,0,0.016015,0,0,0,0,0.028432,2.02,0.242286,0
org.apache.lucene.queryParser.surround.query.SpanNearClauseFactory,0,0,0,0,0,0.037675,0,0,0,2.024558,0,0,0,0,0,11,0,0,0.490267,0,0,0,10,53,0,10,1,4,0,0,31,0,30,0,0,0.012563,0,0,14,1.02,4,4,0,0,0,0.032989,0,0,0,0.013863,0,9,0,1.03,0,0
org.apache.lucene.queryParser.surround.query.SrndBooleanQuery,0,0,0,0,0,0.008539,0,0,0,1.467925,0,0,0,0,0,3,0,0,0.357413,0,0,0,3,20,0,2,1,3,0,0,1,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0.024555,0,0,0,0,0,2,0,0,0,0
org.apache.lucene.queryParser.surround.query.SrndPrefixQuery,0,0,0,0,0,0.014085,0,0,0,2.012379,0,0,0,0,0,7,0,0,0.483127,0,0,0,4,42,1,6,3,1,0,0,15,0,21,0,0,0,0,0,5,0,2,2,0,0,0,0.031719,0,0,0,0,17,5,0,0,0,0
org.apache.lucene.queryParser.surround.query.SrndQuery,0,0,0.012356,0,0,0.01773,0,1.02,0,2.012379,0,0,0,1,3,12,0,0,0.483127,0,0,0,3,38,0,11,1,9,0,0,51,0,19,0,0,0,0,0,12,0,3,2,0,0,1.02,0.031719,0,0,0,0,0,10,0.012368,0,0,0
org.apache.lucene.queryParser.surround.query.SrndTermQuery,0,0,0,0,0,0.014153,0,0,0,2.012379,0,0,0,0,0,5,0,0,0.483127,0,0,0,4,31,1,4,3,1,0,0,6,0,16,0,0,0,0,0,5,0,1,1,0,0,0,0.031719,0,0,0,0,18,4,0,0,0,0
org.apache.lucene.queryParser.surround.query.SrndTruncQuery,0,0,0,0,0,0.019531,0,0,0,1.467925,0,0,0,0,0,7,0,0,0.357413,0,0,0,4,73,1,6,3,1,0,0,9,0,33,0,0,0,0,0,5,0,5,5,0,0,0,0.024555,0,0,0,0,18,3,0,0,0,0
org.apache.lucene.queryParser.surround.query.TooManyBasicQueries,0,0,0,0,0,0.005586,0,0,0,1.467925,0,0,0,0,0,1,0,0,0.357413,0,0,0,0,5,0,0,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.024555,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.search.BaseTestRangeFilter,1,0,0,0,1.01,0.021108,0,0,0,2.194306,0,0,0,2,0,5,0,0,1.380722,0,0,0,7,73,0,3,3,0,0,1.01,3,0,27,0,0.5,0.393206,2.02,0,7,1.01,8,0,0,0.038462,2.02,0.376988,1.02,0.054477,0,0.459605,2,2,0.054525,1.02,0.242286,0
org.apache.lucene.search.BooleanClause,0,0.018113,0.483414,1.03,1.02,0.032544,0.009794,12.19,0.009289,5.533203,0.011853,1.01,2.02,0,0,10,0.014925,1.01,1.328519,0,0,2.03,1,39,0,9,1,29,0,0,0,0,14,0.023419,0.010252,0.02906,0,2.06,29,2.06,2,2,1.01,0,12.19,0.088197,0,0,0,0.023482,0,9,0.480898,3.53,0,0.023743
org.apache.lucene.search.BooleanFilter,3,0.086326,0,0,1.01,0.192525,0.038596,0,0.1,3.87596,0,2.03,3.07,0,0,10,0.138262,1.01,1.934772,0,0,3.07,8,134,0,9,2,1,0,0,16,0,39,0.134419,0.1,0.143544,1.05,1.16,9,4.22,4,1,2.03,0,1.05,0.465272,1.01,0.092569,0.053739,0.140402,1,5,0.095364,4.72,0.242369,0.134103
org.apache.lucene.search.BooleanQuery,0,0.199959,0.530581,1.01,2.02,0.187534,0.176486,15.23,0.018143,12.120432,0.011853,0,9.15,0,0,23,0,2.02,4.108022,0,0,9.16,8,145,0,21,2,28,0,0,122,0,58,0.171541,0.023381,0.141956,2.03,13.37,35,10.29,5,4,9.15,0,16.26,0.686424,3.03,0.022665,0.032545,0.177002,6,20,0.538133,9.66,0.252799,0.174604
org.apache.lucene.search.BooleanScorer,1,0,0.073711,0,1.01,0.02213,0,3.03,0.023875,1.885444,0,0,0,0,0,12,0,1.01,0.498388,0,0,1.01,5,138,0,10,3,1,0,1.01,17,0,29,0.022689,0.022152,0.02296,1.01,0,6,1.01,10,10,0,0.055556,4.04,0.043049,0,0.054568,0,0.021771,1,7,0.130232,1.08,0,0
org.apache.lucene.search.BooleanScorer2,8,0.052466,0.049542,0,2.02,0.110233,0,2.02,0.039156,6.246704,0,1.02,1.02,0,0,19,0,2.02,1.653229,0,0,2.04,12,173,0,16,3,0,0,1.01,50,0,54,0.038861,0.039504,0.111878,2.02,3.33,12,4.13,8,8,0,0.055556,4.04,0.14858,0,0.076747,0,0.095066,1,7,0.130232,5.34,0,0.012537
org.apache.lucene.search.BoostingQuery,0,0,0,0,0,0.021034,0,0,0,2.415372,0,0,0,0,0,3,0,0,0.638529,0,0,0,4,21,0,2,2,1,0,0,0,0,8,0,0,0,0,0,5,0,3,3,0,0,0,0.055835,0,0,0,0,10,2,0,0,0,0
org.apache.lucene.search.CachingSpanFilter,1,0.046002,0,0,0,0.017174,0.053368,0,0,0.997372,0,0,1.01,0,0,8,0,0,0.314014,0,0,1.01,4,42,0,7,3,0,0,0,9,0,16,0.053425,0,0.048031,1.01,1.06,4,1.02,2,0,1.01,0,1.01,0.042288,0,0.054568,0,0.052979,0,6,0.054469,1.04,0,0.053244
org.apache.lucene.search.CachingWrapperFilter,0,0,0.045909,0,0,0.02629,0.066019,2.03,0.023875,3.30744,0,0,2.03,0,2,6,0,1.02,0.854814,1.02,0,2.03,3,49,0,5,2,3,0.025013,0,0,0,13,0.065886,0,0.059776,1.01,0,6,2.06,2,0,2.03,0,3.04,0.074229,0,0.054568,0,0.065319,0,5,0.100466,2.23,0,0.065705
org.apache.lucene.search.CachingWrapperFilterHelper,0,0,0,0,0,0.049155,0,0,0,0.981756,0,0,0,0,0,5,0,0,0.301344,0,0,0,4,37,2,4,3,1,0,0,4,0,13,0,0,0,1.01,0,5,0,1,1,0,0,1.01,0.038859,1.01,0.054568,0.053739,0,2,4,0.054469,0,0,0
org.apache.lucene.search.CheckHits,0,0.0475,0.024454,1.01,1.01,0.223334,0.056366,1.01,0,6.320168,0,0,3.09,1,0,12,0,0,1.759582,0,0,3.09,9,215,0,11,1,1,0,0,55,0,54,0.057576,0.022563,0.059256,3.06,3.54,9,6.46,1,0,3.09,0,3.06,0.194026,0,0.045141,0,0.192244,0,11,0.047223,5.86,0.000083,0.057782
org.apache.lucene.search.ComplexExplanation,0,0,0,0,0,0.031764,0,0,0,2.360496,0,0,0,0,0,6,0,0,0.669631,0,0,0,1,23,0,4,2,1,0,0,4,0,14,0,0,0,0,0,2,0,1,1,0,0,0,0.076308,0,0,0,0,9,3,0,0,0.000072,0
org.apache.lucene.search.ConjunctionScorer,2,0,0,0,2.05,0.029511,0,0,0.059103,2.455947,0,2.03,2.04,0,0,9,0.036185,2.05,0.713475,0,0,2.03,4,70,0,7,3,1,0,1.01,0,0,21,0.053354,0.059757,0.051485,1.01,0,5,1.12,5,5,0,0.055556,1.01,0.082016,0,0.054568,0,0.014315,3,5,0.054469,2.29,0,0.055572
org.apache.lucene.search.ConstantScoreQuery,0,0.015731,0.012372,0,0,0.200214,0.029633,1.01,0,5.294657,0,0,2.02,0,0,8,0,0,2.153072,0,0,2.02,5,31,0,7,2,2,0,0,9,0,14,0.028514,0,0.022818,0,1.05,7,2.02,1,0,2.02,0,1.01,0.434817,1.01,0,0.015873,0.024738,8,6,0.012372,2.05,0.242286,0.027577
org.apache.lucene.search.ConstantScoreRangeQuery,0,0,0.101198,0,1.01,0.165175,0,2.02,0.5,3.928167,0,0,0,0,0,11,0,1.01,1.760198,0,0,1.01,4,89,0,9,2,2,0,0,0,0,26,0.459071,0.5,0.393206,0,0,6,1.03,6,6,0,0,2.02,0.390522,0,0,0,0.459605,10,9,0.100148,1.11,0.242286,0
org.apache.lucene.search.DefaultSimilarity,0,0,0.115394,0,0,0.001321,0,5.05,0,0.884702,0,0,0,0,1,7,0,0,0.226138,1.01,0,0,1,20,0,6,2,7,0,0,15,0,9,0,0,0,0,0,7,0,0,0,0,0,5.05,0.017694,1.01,0,0.025,0,9,6,0.114224,0,0,0
org.apache.lucene.search.DisjunctionMaxQuery,0,0,0.329981,0,0,0.120796,0.014797,2.02,0,4.262359,0,0,1.01,0,0,12,0,0,2.187276,0,0,1.01,5,91,0,10,2,2,0,0,0,0,34,0.014234,0,0.012563,0,0,7,1.02,2,2,1.01,0,2.02,0.558591,1.01,0,0.014887,0.013863,7,9,0.328305,1.05,0.252882,0.014234
org.apache.lucene.search.DisjunctionMaxScorer,4,0,0,0,1.01,0.261501,0,0,0.013514,3.922671,0,1.02,1.02,0,0,11,0,1.01,1.885903,0,0,1.02,4,119,0,10,3,0,0,1.01,0,0,25,0.012581,0.013514,0.04519,1.01,0,4,1.01,4,4,0,0.055556,1.01,0.446094,0,0.054568,0,0.012779,3,6,0.054469,3.47,0.242369,0.013333
org.apache.lucene.search.DisjunctionSumScorer,1,0,0,0,1.01,0.051573,0,0,0.017235,2.23467,0,0,1.02,0,0,12,0,1.01,0.555058,0,0,1.02,5,133,0,10,3,1,0,1.01,0,0,33,0.018466,0.017625,0.017151,2.02,0,6,1.03,8,6,1.01,0.055556,2.02,0.040036,1.02,0.054568,0,0.014315,1,7,0.073229,1.18,0,0.019231
org.apache.lucene.search.DocIdSet,0,0,0.095331,0,0,0.003765,0,1.04,0,0.4575,0,0,0,0,3,2,0,0,0.158254,0,0,0,1,3,0,1,1,21,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,1.04,0.025417,0,0,0,0,0,1,0.095364,0,0,0
org.apache.lucene.search.DocIdSetIterator,0,0,0.156377,0,0,0.006833,0,2.04,0,0.4575,0,0,0,0,2,4,0,0,0.158254,0,0,0,0,5,0,3,1,20,0,0,3,0,4,0,0,0,0,0,20,0,0,0,0,0,2.04,0.025417,0,0,0,0,0,3,0.148037,0,0,0
org.apache.lucene.search.DuplicateFilter,2,0.036874,0,0,0,0.095899,0,0,0,2.173169,0,0,0,4,0,14,0,0,1.008735,0,0,0,7,158,0,12,2,1,0,0,0,0,36,0,0,0.015215,1.02,1.08,8,1.01,7,0,0,0,1.02,0.256379,1.01,0.092569,0.053739,0.088462,1,10,0.095364,1.02,0.031174,0
org.apache.lucene.search.ExactPhraseScorer,0,0,0,0,0,0.008426,0,0,0,1.419247,0,0,0,0,0,2,0,0,0.373078,0,0,0,7,26,5,1,4,0,0,1.01,0,0,9,0,0,0.014833,0,0,7,1.01,0,0,0,0.055556,0,0.031761,0,0,0,0.020649,11,0,0,1.01,0,0
org.apache.lucene.search.Explanation,0,0.009386,0.06331,0,0,0.004855,0.015564,4.06,0,2.913208,0,1.01,1.02,0,1,13,0,0,0.787311,1.01,0,1.02,0,66,0,11,1,24,0,0,49,0,19,0.016326,0,0.022638,0,1.19,24,1.01,3,3,1.01,0,4.06,0.075173,0,0,0,0.013995,0,9,0.063123,2.03,0,0.016326
org.apache.lucene.search.ExtendedFieldCache,0,0,0,0,0,0.053194,0,0,0,0.729977,0,0,0,1,0,4,0,0,28.268098,0,0,0,3,11,0,4,0,2,0,0,6,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0.297889,0,0,0,0,0,4,0,0,0.279886,0
org.apache.lucene.search.ExtendedFieldCacheImpl,0,0.035573,0,0,1.01,0.099733,0.045655,0,0.045914,1.846461,0,0,1.01,0,0,6,0,1.02,28.879327,0,0.047619,1.01,4,30,8,5,2,1,0,0,10,2.02,11,0.042421,0.04483,0.041216,1.01,1.04,4,1.01,5,2,1.01,0,1.01,0.477436,1.01,0.092569,0.047619,0.04307,11,5,0.095364,1.01,0.310976,0.045912
org.apache.lucene.search.FieldCache,0,0.037065,0.063439,0,0,0.073592,0.037684,2.08,0,3.41886,0,0,2.06,2,0,12,0,0,1.656571,0,0,2.06,3,28,0,12,0,11,0,0,66,0,13,0.038525,0,0.03024,0,2.51,12,2.06,2,0,2.06,0,2.08,0.388371,0,0,0,0.034033,0,12,0.063432,2.12,0.242286,0.038525
org.apache.lucene.search.FieldCacheImpl,0,0.107321,0.038985,0,5.15,0.20235,0.120526,1.01,0.087781,8.80262,0,0,5.14,0,1,13,0,4.06,3.339086,1.01,0,5.14,4,71,0,12,1,3,0,0,66,0,20,0.134287,0.127586,0.140864,2.05,6.35,6,6.5,12,4,4.1,0,3.06,0.65265,0,0.110426,0,0.141508,0,12,0.153424,9.72,0.273376,0.139515
org.apache.lucene.search.FieldDoc,0,0,0,0,0,0.001861,0,0,0,2.223676,0,0,0,1,0,2,0,0,1.320708,0,0,0,1,11,2,0,2,3,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0.354555,0,0,0,0,0,0,0,0,0.242286,0
org.apache.lucene.search.FieldDocSortedHitQueue,1,0,0,0,0,0.092392,0,0,0,4.014755,0,0,0,0,0,5,0,0,1.836855,0,0.047619,0,4,118,1,4,2,3,0,0,0,1.01,20,0,0,0.098328,1.01,0,7,2.04,2,0,0,0,1.01,0.413162,1.01,0,0.047619,0.083546,9,0,0.012368,4.76,0.242286,0
org.apache.lucene.search.FieldSortedHitQueue,1,0.144119,0,0,0,0.102014,0.057768,0,0,8.1382,0,1.01,5.11,0,0,19,0.047619,0,2.93129,0,0.047619,5.11,11,149,1,18,2,1,0,0,147,1.01,50,0.165178,0,0.203136,2.02,7.44,12,6.24,4,0,2.04,0,2.02,0.515958,1.01,0.092569,0,0.168468,7,4,0.134422,8.93,0.242286,0.168869
org.apache.lucene.search.Filter,0,0.046002,0.364912,0,0,0.005643,0.053368,14.31,0,1.342203,0,0,1.01,0,12,3,0,0,0.384392,10.1,0,1.01,3,8,0,2,1,38,0.179855,0,1,0,4,0.053425,0,0.048031,1.02,1.01,41,1.02,0,0,1.01,0,15.33,0.043111,0,0.054568,0,0.052979,0,2,0.417494,1.05,0,0.053244
org.apache.lucene.search.FilterClause,0,0,0,0,0,0.047747,0,0,0,1.916703,0,0,0,0,0,3,0,0,1.273511,0,0,0,1,18,0,2,1,2,0,0,1,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0.357777,0,0,0,0,0,2,0,0,0.242286,0
org.apache.lucene.search.FilterManager,0,0,0,0,0,0.124077,0,0,0,1.182858,0,0,0,0,0,5,0,0,1.086464,0,0,0,1,42,0,4,1,2,0,0,6,0,17,0,0,0,0,0,3,0,7,0,0,0,0,0.342743,0,0,0,0,0,4,0,0,0.242286,0
org.apache.lucene.search.FilteredQuery,0,0,0.358482,0,0,0.064301,0.022133,4.04,0,7.1478,0,0,2.02,0,0,9,0,0,2.600923,0,0,2.02,7,53,0,8,2,4,0,0,0,0,25,0.022399,0,0.030883,2.02,0,11,4.11,2,0,2.02,0,6.06,0.465419,0,0.023885,0,0.049909,8,7,0.378642,3.13,0.242286,0.022495
org.apache.lucene.search.FilteredTermEnum,0,0,0.024728,0,0,0.002236,0,2.03,0,1.500114,0,0,0,0,3,9,0,0,0.371982,1.01,0,0,2,44,0,8,2,8,0.012059,0,10,0,13,0,0,0,0,0,10,0,2,2,0,0,2.03,0.026744,0,0,0,0,1,5,0.02474,0,0,0
org.apache.lucene.search.FuzzyLikeThisQuery,1,0,0,0,0,0.083392,0,0,0,4.068626,0,0,0,0,0,7,0,0,30.160151,0,0,0,15,145,0,6,2,1,0,0,5,0,55,0,0,0.720669,0,0,16,3.05,7,0,0,0,0,0.81586,0,0,0,0.257989,10,5,0,3.07,0.553262,0
org.apache.lucene.search.FuzzyQuery,0,0.010287,0.010267,0,0,0.031618,0.010437,1.01,0,3.316861,0,0,1.02,2,0,10,0,0,0.83993,0,0,1.02,11,95,0,7,3,3,0,0,0,0,41,0.010437,0,0.062967,1.01,1.02,13,3.13,4,2,1.02,0,2.02,0.06812,1.01,0.012896,0.010279,0.065662,11,6,0.023069,3.3,0,0.010437
org.apache.lucene.search.FuzzyTermEnum,7,0,0.012372,0,0,0.001321,0,1.01,0,0.884702,0,0,0,0,0,14,0,0,0.226138,0,0,0,5,116,0,11,3,2,0,0,35,0,29,0,0,0,0,0,6,0,11,11,0,0,1.01,0.017694,0,0,0,0,5,3,0.012372,0,0,0
org.apache.lucene.search.Hit,1,0.004437,0.054838,0,1.02,0.032711,0,2.02,0.011494,3.643171,0,0,0,0,0,8,0,1.02,1.798303,0,0,0,3,45,0,7,1,1,0,0,5,0,18,0,0.011037,0.011494,1.01,1.04,4,0,4,4,0,0,3.03,0.435611,0,0.022186,0,0,0,6,0.077625,1.06,0.242369,0
org.apache.lucene.search.HitCollector,0,0,0.238151,0,0,0.001655,0,8.08,0,2.32468,0,0,0,0,2,2,0,0,0.630992,2.02,0,0,0,3,0,1,1,19,0.072712,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,8.08,0.06224,0,0,0,0,0,1,0.238339,0,0,0
org.apache.lucene.search.HitDoc,0,0,0,0,0,0.054685,0,0,0,4.719647,0,0,0,0,0,1,0,0,1.322986,0,0,0,1,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0.152046,0,0,0,0,0,0,0,0,0.000083,0
org.apache.lucene.search.HitIterator,0,0,0,0,0,0.014197,0,0,0,2.89825,0,0,0,0,0,5,0,0,1.613545,0,0,0,2,23,0,4,1,1,0,0,0,0,9,0,0,0,0,0,2,0,2,2,0,0,0,0.422012,0,0,0,0,0,4,0,0,0.242369,0
org.apache.lucene.search.HitQueue,0,0,0,0,0,0.001321,0,0,0,0.884702,0,0,0,0,0,2,0,0,0.226138,0,0.047619,0,2,13,1,1,2,4,0,0,0,1.01,3,0,0,0,0,0,6,0,0,0,0,0,0,0.017694,1.01,0,0.047619,0,9,0,0,0,0,0
org.apache.lucene.search.Hits,5,0.043766,0.217151,0,1.04,0.054685,0.010541,9.15,0.045914,4.719647,0,1.01,2.02,0,0,12,0.047619,1.03,1.322986,0,0,2.02,14,143,0,10,1,11,0,0,31,0,29,0.052491,0.04483,0.050802,5.06,2.17,23,4.1,14,13,1.01,0,13.2,0.152046,0,0.102866,0,0.075501,0,5,0.308638,2.41,0.000083,0.056361
org.apache.lucene.search.IdGenerator,0,0,0,0,0,0.107086,0,0,0,2.436396,0,0,0,0,0,2,0,0,0.708281,0,0,0,1,4,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0.079877,0,0,0,0,0,2,0,0,0,0
org.apache.lucene.search.IndexSearcher,0,0.016124,0.581385,0,0,0.106957,0.050911,13.21,0,5.503322,0,0,4.1,0,0,15,0,0,29.429318,0,0,4.1,20,89,0,11,2,20,0,0,0,0,38,0.05144,0,0.107211,4.08,2.02,40,7.23,2,1,4.1,0,17.29,0.380829,3.07,0.113611,0.254083,0.12184,14,11,0.67832,7.71,0.279886,0.051297
org.apache.lucene.search.MatchAllDocsQuery,0,0.015731,0.035058,0,0,0.231167,0.015873,2.02,0,5.056812,0,0,1.01,0,0,6,0,0,2.004761,0,0,1.01,4,24,0,5,2,2,0,0,10,0,13,0.015873,0,0.02608,1.01,1.04,6,1.01,0,0,1.01,0,3.03,0.39952,1.01,0.012896,0.015873,0.015873,9,4,0.045849,2.05,0.242286,0.015873
org.apache.lucene.search.MockFilter,0,0,0,0,0,0.002018,0,0,0,1.342203,0,0,0,0,0,4,0,0,0.384392,0,0,0,4,13,0,3,2,0,0,0,0,0,6,0,0,0,1.02,0,4,1.01,1,1,0,0,1.02,0.043111,1.01,0.054568,0.053739,0.052979,1,3,0.054469,0,0,0
org.apache.lucene.search.MultiPhraseQuery,0,0.016062,0.352153,0,0,0.132022,0.028366,4.04,0,6.973834,0,0,2.04,0,0,14,0,0,2.647976,0,0,2.04,9,108,0,13,2,5,0,0,8,0,43,0.027803,0,0.03712,1.01,2.12,14,3.18,4,4,2.04,0,5.05,0.526365,2.02,0.012896,0.025166,0.212173,8,12,0.362641,3.29,0.252799,0.027803
org.apache.lucene.search.MultiSearcher,0,0.016124,0.010102,0,0,0.185344,0.06511,1.01,0,5.226046,0,2.02,5.12,0,1,16,0,0,1.276652,0,0,5.12,20,147,0,15,2,1,0,0,0,0,49,0.065176,0,0.08221,4.04,2.7,21,7.26,3,3,5.11,0,5.05,0.089667,3.06,0.081852,0.254083,0.094158,13,13,0.090255,7.74,0,0.06524
org.apache.lucene.search.MultiSearcherThread,0,0,0,0,0,0.038755,0.013276,0,0,3.275153,0,0,1.01,0,0,6,0,0,0.904469,0,0,1.01,11,84,0,4,2,1,0,0,0,0,12,0.012581,0,0.009615,0,0,12,1.02,10,10,1.01,0,0,0.105215,0,0,0,0.012779,0,4,0,1.03,0.000083,0.013333
org.apache.lucene.search.MultiTermQuery,0,0.021144,0.012356,0,0,0.014482,0.022065,1.02,0,3.005327,0,0,2.03,0,3,7,0,0,0.708458,1.01,0,2.03,8,46,0,6,2,4,0.012059,0,3,0,26,0.021927,0,0.030843,1.01,2.07,12,3.07,1,1,2.03,0,2.03,0.043894,2.02,0.012896,0.021907,0.03033,10,5,0.025104,3.16,0,0.021889
org.apache.lucene.search.NonMatchingScorer,0,0,0,0,0,0.001321,0,0,0,0.884702,0,0,0,0,0,6,0,0,0.226138,0,0,0,2,12,0,5,3,1,0,1.01,10,0,10,0,0,0,0,0,3,0,0,0,0,0.055556,0,0.017694,0,0,0,0,3,5,0,0,0,0
org.apache.lucene.search.ParallelMultiSearcher,0,0.007931,0,0,0,0.038755,0,0,0,3.275153,0,0,0,0,0,6,0,0,0.904469,0,0,0,16,100,0,5,3,0,0,0,4,0,27,0,0,0.018802,1.01,1.04,16,2.03,2,2,0,0,1.01,0.105215,6.1,0.010989,0.299675,0.022507,23,5,0.009627,2.1,0.000083,0
org.apache.lucene.search.PhrasePositions,0,0,0,0,1.01,0.0055,0,0,0,1.419247,0,0,0,0,0,5,0,0,0.373078,0,0,0,2,44,0,4,1,4,0,0,0,0,11,0,0.024166,0.014833,0,0,6,0,7,0,0,0,0,0.031761,0,0,0,0,0,0,0,1.01,0,0
org.apache.lucene.search.PhraseQuery,0,0,0.366803,0,1.01,0.085484,0.010019,5.05,0.811278,5.441664,0,0,1.01,0,0,12,0,1.01,30.565676,0,0,1.01,6,98,0,11,2,5,0,0,0,0,38,0.009958,0.918296,0.711275,1.01,0,11,3.04,5,5,1.01,0,6.06,0.884463,0,0.012896,0,1.114098,9,10,0.376751,3.25,0.57778,0.009958
org.apache.lucene.search.PhraseQueue,0,0,0,0,0,0.004246,0,0,0,1.419247,0,0,0,0,0,2,0,0,0.373078,0,0.047619,0,2,16,1,1,2,3,0,0,0,1.01,3,0,0,0.014833,0,0,5,0,0,0,0,0,0,0.031761,1.01,0,0.047619,0,9,0,0,1.03,0,0
org.apache.lucene.search.PhraseScorer,3,0,0,0,0,0.013859,0,0,0,1.419247,0,0,0,0,2,13,0,0,0.373078,0,0,0,8,105,0,12,3,2,0,1.01,0,0,29,0,0,0.014833,0,0,10,0,9,4,0,0.055556,0,0.031761,0,0,0,0,3,6,0,1.01,0,0
org.apache.lucene.search.PrefixFilter,0,0,0,0,0,0.107086,0.053368,0,0,2.436396,0,0,1.01,0,0,5,0,0,0.708281,0,0,1.01,6,26,0,4,2,0,0,0,0,0,14,0.053425,0,0.048031,1.02,0,6,1.02,1,0,1.01,0,1.02,0.079877,0,0.054568,0,0.052979,0,4,0.054469,1.06,0,0.053244
org.apache.lucene.search.PrefixGenerator,0,0,0,0,0,0.107086,0,0,0,2.436396,0,0,0,0,0,2,0,0,0.708281,0,0,0,5,31,0,1,1,1,0,0,0,0,15,0,0,0,0,0,6,0,1,0,0,0,0,0.079877,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.PrefixQuery,0,0,0.010267,0,0,0.099197,0.011628,1.01,0,4.525074,0,0,2.03,0,0,6,0,0,1.078167,0,0,2.03,8,52,0,5,2,2,0,0,0,0,27,0.01149,0,0.050882,1.01,0,10,2.07,1,1,2.03,0,2.02,0.069631,2.02,0.012896,0.021907,0.019383,10,5,0.023069,4.17,0,0.011452
org.apache.lucene.search.Query,0,0.007931,0.777297,0,0,0.101635,0.010019,27.74,0,3.533022,0,0,1.01,0,18,13,0,0,0.828291,5.1,0,1.01,6,85,0,12,1,99,0.038742,0,64,0,35,0.009958,0,0.027934,1.01,1.11,101,3.06,1,1,1.01,0,27.74,0.050418,0,0.013333,0,0.030584,0,11,0.763559,3.33,0,0.009958
org.apache.lucene.search.QueryFilter,0,0.018362,0.131963,0,1.02,0.046866,0.037082,4.04,0.023875,2.210398,0,0,2.04,0,0,3,0,1.02,0.553724,0,0.024267,2.04,3,11,2,2,3,0,0,1.01,1,1.02,7,0.03515,0.022152,0.034705,1.03,1.01,3,2.12,0,0,2.04,0.025641,5.07,0.041545,2.03,0.022179,0.07843,0.034111,3,2,0.155202,2.31,0,0.035409
